START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/17/22,06:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,"",05/17/22,05/17/22,09:10 PM,10:10 PM,FALSE,TRUE,05/17/22,05:10 PM,06:10 PM,FREE,BUSY
05/18/22,06:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,"",05/18/22,05/18/22,09:10 PM,10:10 PM,FALSE,TRUE,05/18/22,05:10 PM,06:10 PM,FREE,BUSY
05/19/22,12:10 PM,01:10 PM,Cardinals at Mets,Citi Field - Flushing,"",05/19/22,05/19/22,03:10 PM,04:10 PM,FALSE,TRUE,05/19/22,11:10 AM,12:10 PM,FREE,BUSY
05/20/22,05:35 PM,06:35 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/20/22,05/20/22,08:35 PM,09:35 PM,FALSE,TRUE,05/20/22,04:35 PM,05:35 PM,FREE,BUSY
05/21/22,05:35 PM,06:35 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/21/22,05/21/22,08:35 PM,09:35 PM,FALSE,TRUE,05/21/22,04:35 PM,05:35 PM,FREE,BUSY
05/22/22,12:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/22/22,05/22/22,03:05 PM,04:05 PM,FALSE,TRUE,05/22/22,11:05 AM,12:05 PM,FREE,BUSY
05/23/22,06:45 PM,07:45 PM,Blue Jays at Cardinals,Busch Stadium - St. Louis,"",05/23/22,05/23/22,09:45 PM,10:45 PM,FALSE,TRUE,05/23/22,05:45 PM,06:45 PM,FREE,BUSY
05/24/22,06:45 PM,07:45 PM,Blue Jays at Cardinals,Busch Stadium - St. Louis,"",05/24/22,05/24/22,09:45 PM,10:45 PM,FALSE,TRUE,05/24/22,05:45 PM,06:45 PM,FREE,BUSY
05/26/22,06:45 PM,07:45 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"",05/26/22,05/26/22,09:45 PM,10:45 PM,FALSE,TRUE,05/26/22,05:45 PM,06:45 PM,FREE,BUSY
05/27/22,07:15 PM,08:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"",05/27/22,05/27/22,10:15 PM,11:15 PM,FALSE,TRUE,05/27/22,06:15 PM,07:15 PM,FREE,BUSY
